2017-07-22 19:18:03.361585|INFO    |VirtualServer |  3| listening on 0.0.0.0:9994
2017-08-09 19:34:50.903365|INFO    |VirtualServer |  3| client 'stz'(id:42) was added to channelgroup 'Guest'(id:16) by client 'rafael'(id:11) in channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:36:18.777014|INFO    |VirtualServer |  3| client (id:13) was added to servergroup 'Server Admin'(id:12) by client 'rafael'(id:11)
2017-08-09 19:36:52.149380|INFO    |VirtualServer |  3| client (id:42) was added to servergroup 'Server Admin'(id:12) by client 'Sap&#227;o'(id:13)
2017-08-09 19:36:58.726261|INFO    |VirtualServer |  3| client 'Sap&#227;o'(id:13) added privilege key for servergroup 'Guest'(id:14)
2017-08-09 19:37:03.736015|INFO    |VirtualServer |  3| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by 'stz'(id:42) for client (id:42) and channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:37:07.472626|INFO    |VirtualServer |  3| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by 'stz'(id:42) for client (id:46) and channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:37:09.680124|INFO    |VirtualServer |  3| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by 'stz'(id:42) for client (id:47) and channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:37:27.272075|INFO    |VirtualServer |  3| client 'Conhaque mel'(id:47) was added to channelgroup 'Voice'(id:15) by client 'stz'(id:42) in channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:37:34.832566|INFO    |VirtualServer |  3| client 'Conhaque mel'(id:47) was added to channelgroup 'Operator'(id:14) by client 'stz'(id:42) in channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:37:40.576661|INFO    |VirtualServer |  3| client 'Conhaque mel'(id:47) was added to channelgroup 'Channel Admin'(id:13) by client 'stz'(id:42) in channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:37:44.088671|INFO    |VirtualServer |  3| client 'Conhaque mel'(id:47) was added to channelgroup 'Guest'(id:16) by client 'stz'(id:42) in channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:37:48.336639|INFO    |VirtualServer |  3| permission 'b_client_is_priority_speaker'(id:177) was deleted by 'stz'(id:42) for client (id:47) and channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:37:50.400712|INFO    |VirtualServer |  3| permission 'b_client_is_priority_speaker'(id:177) was deleted by 'stz'(id:42) for client (id:46) and channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:41:00.005228|INFO    |VirtualServer |  3| client 'bilhao'(id:46) was added to channelgroup 'Channel Admin'(id:13) by client 'stz'(id:42) in channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:41:07.081320|INFO    |VirtualServer |  3| client 'Conhaque mel'(id:47) was added to channelgroup 'Channel Admin'(id:13) by client 'stz'(id:42) in channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:41:11.552834|INFO    |VirtualServer |  3| client 'gui'(id:50) was added to channelgroup 'Channel Admin'(id:13) by client 'stz'(id:42) in channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:41:59.275146|INFO    |VirtualServer |  3| client (id:13) was removed from servergroup 'Server Admin'(id:12) by client 'stz'(id:42)
2017-08-09 19:42:12.433430|INFO    |VirtualServer |  3| client (id:13) was added to servergroup 'Server Admin'(id:12) by client 'stz'(id:42)
2017-08-09 19:43:06.159898|INFO    |VirtualServer |  3| client (id:11) was removed from servergroup 'Server Admin'(id:12) by client 'Sap&#227;o'(id:13)
2017-08-09 19:43:09.462363|INFO    |VirtualServer |  3| client (id:42) was removed from servergroup 'Server Admin'(id:12) by client 'Sap&#227;o'(id:13)
2017-08-09 19:43:14.157911|INFO    |VirtualServer |  3| client (id:46) was added to servergroup 'Server Admin'(id:12) by client 'Sap&#227;o'(id:13)
2017-08-09 19:43:20.507912|INFO    |VirtualServer |  3| client (id:46) was removed from servergroup 'Server Admin'(id:12) by client 'Sap&#227;o'(id:13)
2017-08-09 19:43:30.322201|INFO    |VirtualServer |  3| client 'bilhao'(id:46) was added to channelgroup 'Guest'(id:16) by client 'Sap&#227;o'(id:13) in channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:43:35.160915|INFO    |VirtualServer |  3| client 'gui'(id:50) was added to channelgroup 'Guest'(id:16) by client 'Sap&#227;o'(id:13) in channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:43:38.668596|INFO    |VirtualServer |  3| client 'Conhaque mel'(id:47) was added to channelgroup 'Guest'(id:16) by client 'Sap&#227;o'(id:13) in channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-09 19:43:43.641419|INFO    |VirtualServer |  3| client (id:13) was removed from servergroup 'Server Admin'(id:12) by client 'Sap&#227;o'(id:13)
2017-08-09 20:10:28.615512|INFO    |VirtualServer |  3| client (id:245) was added to servergroup 'Admin Server Query'(id:2) by client 'serveradmin from 186.224.129.135:50378'(id:1)
2017-08-09 20:16:13.296390|INFO    |VirtualServer |  3| client (id:11) was added to servergroup 'Server Admin'(id:12) by client 'Lucas'(id:245)
2017-08-09 20:18:08.162304|INFO    |VirtualServer |  3| client 'rafael'(id:11) added privilege key for servergroup 'Guest'(id:14)
2017-08-09 21:03:12.231115|INFO    |VirtualServer |  3| client (id:42) was added to servergroup 'Server Admin'(id:12) by client 'crazy'(id:24)
2017-08-09 22:04:20.903348|INFO    |VirtualServer |  3| client (id:42) was removed from servergroup 'Server Admin'(id:12) by client 'rafael'(id:11)
2017-08-09 23:59:20.937357|INFO    |VirtualServer |  3| client 'rafael'(id:11) was added to channelgroup 'Channel Admin'(id:13) by client 'crazy'(id:24) in channel 'CS GO'(id:243)
2017-08-10 02:56:43.758474|INFO    |VirtualServer |  3| client (id:13) was added to servergroup 'Server Admin'(id:12) by client 'rafael'(id:11)
2017-08-10 03:00:08.926170|INFO    |VirtualServer |  3| permission 'i_max_icon_filesize'(id:143) with values (value:111111111) was added by 'Sap&#227;o'(id:13) to channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-10 03:00:37.388150|INFO    |VirtualServer |  3| permission 'b_icon_manage'(id:144) with values (value:1) was added by 'Sap&#227;o'(id:13) to channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-10 03:00:46.782563|INFO    |VirtualServer |  3| permission 'i_group_sort_id'(id:148) with values (value:75) was added by 'Sap&#227;o'(id:13) to channel 'League of Legends ( JOGO DE PUTO )'(id:242)
2017-08-10 18:41:11.244427|INFO    |VirtualServer |  3| client (id:42) was added to servergroup 'Server Admin'(id:12) by client 'Sap&#227;o'(id:13)
2017-08-10 18:42:01.805444|INFO    |VirtualServer |  3| client (id:42) was removed from servergroup 'Server Admin'(id:12) by client 'stz'(id:42)
2017-08-11 21:39:16.852770|INFO    |VirtualServer |  3| client (id:13) was removed from servergroup 'Server Admin'(id:12) by client 'rafael'(id:11)
2017-08-21 00:10:42.726406|INFO    |VirtualServer |  3| client (id:13) was added to servergroup 'Server Admin'(id:12) by client 'rafael'(id:11)
2017-08-24 01:13:10.651656|INFO    |VirtualServer |  3| client (id:24) was removed from servergroup 'Server Admin'(id:12) by client 'rafael'(id:11)
2017-08-24 01:16:00.879930|INFO    |VirtualServer |  3| client (id:13) was removed from servergroup 'Server Admin'(id:12) by client 'rafael'(id:11)
2017-09-11 20:28:04.136221|INFO    |VirtualServer |  3| client (id:46) was added to servergroup 'Server Admin'(id:12) by client 'rafael'(id:11)
2017-09-11 20:28:11.365187|INFO    |VirtualServer |  3| client (id:46) was removed from servergroup 'Server Admin'(id:12) by client 'rafael'(id:11)
2017-09-19 04:31:12.661192|DEVELOP |VirtualServerBase|  3| After 2 seconds there were still 1Clients connected
2017-09-19 04:31:12.711791|INFO    |VirtualServerBase|  3| stopped
