2017-06-17 03:28:50.190104|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2017-06-21 21:59:43.423843|INFO    |VirtualServer |  1| permission 'i_channel_create_modify_with_codec_maxquality'(id:96) was deleted by 'Lucas'(id:2) from servergroup 'Guest'(id:8)
2017-06-21 21:59:49.775856|INFO    |VirtualServer |  1| permission 'i_client_max_avatar_filesize'(id:175) was deleted by 'Lucas'(id:2) from servergroup 'Guest'(id:8)
2017-06-21 21:59:51.139183|INFO    |VirtualServer |  1| permission 'b_client_channel_textmessage_send'(id:217) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Guest'(id:8)
2017-06-21 22:00:03.929717|INFO    |VirtualServer |  1| permission 'b_client_request_talker'(id:185) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Guest'(id:8)
2017-06-21 22:00:09.746337|INFO    |VirtualServer |  1| permission 'i_ft_file_browse_power'(id:241) was deleted by 'Lucas'(id:2) from servergroup 'Guest'(id:8)
2017-06-21 22:00:44.779573|INFO    |VirtualServer |  1| servergroup 'Normal'(id:7) was renamed to 'Registrado' by 'Lucas'(id:2)
2017-06-21 22:00:52.967116|INFO    |VirtualServer |  1| permission 'b_channel_create_child'(id:82) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:00:55.078329|INFO    |VirtualServer |  1| permission 'b_channel_create_semi_permanent'(id:84) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:00:59.979163|INFO    |VirtualServer |  1| permission 'b_channel_create_temporary'(id:85) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:01:00.888155|INFO    |VirtualServer |  1| permission 'b_channel_create_private'(id:86) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:01:01.591515|INFO    |VirtualServer |  1| permission 'b_channel_create_with_topic'(id:87) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:01:02.424982|INFO    |VirtualServer |  1| permission 'b_channel_create_with_description'(id:88) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:01:04.066176|INFO    |VirtualServer |  1| permission 'b_channel_create_with_password'(id:89) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:01:05.006478|INFO    |VirtualServer |  1| permission 'b_channel_create_modify_with_codec_speex8'(id:90) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:01:06.077398|INFO    |VirtualServer |  1| permission 'b_channel_create_modify_with_codec_speex16'(id:91) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:01:07.681128|INFO    |VirtualServer |  1| permission 'b_channel_create_modify_with_codec_speex32'(id:92) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:01:10.133489|INFO    |VirtualServer |  1| permission 'b_channel_create_modify_with_codec_opusvoice'(id:94) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:01:10.935289|INFO    |VirtualServer |  1| permission 'b_channel_create_with_maxclients'(id:98) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:01:11.462945|INFO    |VirtualServer |  1| permission 'b_channel_create_with_maxfamilyclients'(id:99) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:01:13.759016|INFO    |VirtualServer |  1| permission 'i_channel_create_modify_with_codec_latency_factor_min'(id:97) was deleted by 'Lucas'(id:2) from servergroup 'Registrado'(id:7)
2017-06-21 22:01:14.781976|INFO    |VirtualServer |  1| permission 'i_channel_create_modify_with_codec_maxquality'(id:96) was deleted by 'Lucas'(id:2) from servergroup 'Registrado'(id:7)
2017-06-21 22:01:18.676012|INFO    |VirtualServer |  1| permission 'b_channel_create_with_needed_talk_power'(id:102) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:01:25.110798|INFO    |VirtualServer |  1| permission 'b_virtualserver_token_use'(id:38) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:02:41.343387|INFO    |VirtualServer |  1| permission 'i_channel_modify_power'(id:121) was deleted by 'Lucas'(id:2) from servergroup 'Registrado'(id:7)
2017-06-21 22:03:37.768074|INFO    |VirtualServer |  1| permission 'b_client_info_view'(id:189) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:03:42.224355|INFO    |VirtualServer |  1| permission 'b_client_permissionoverview_view'(id:190) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:03:48.427383|INFO    |VirtualServer |  1| permission 'b_client_permissionoverview_own'(id:191) with values (value:0, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:04:50.245830|INFO    |VirtualServer |  1| permission 'i_ft_file_upload_power'(id:233) was deleted by 'Lucas'(id:2) from servergroup 'Registrado'(id:7)
2017-06-21 22:04:52.136462|INFO    |VirtualServer |  1| permission 'i_ft_file_download_power'(id:235) was deleted by 'Lucas'(id:2) from servergroup 'Registrado'(id:7)
2017-06-21 22:04:53.220435|INFO    |VirtualServer |  1| permission 'i_ft_file_delete_power'(id:237) was deleted by 'Lucas'(id:2) from servergroup 'Registrado'(id:7)
2017-06-21 22:04:55.517320|INFO    |VirtualServer |  1| permission 'i_ft_file_rename_power'(id:239) was deleted by 'Lucas'(id:2) from servergroup 'Registrado'(id:7)
2017-06-21 22:04:57.918021|INFO    |VirtualServer |  1| permission 'i_ft_file_browse_power'(id:241) was deleted by 'Lucas'(id:2) from servergroup 'Registrado'(id:7)
2017-06-21 22:05:00.505060|INFO    |VirtualServer |  1| permission 'i_ft_directory_create_power'(id:243) was deleted by 'Lucas'(id:2) from servergroup 'Registrado'(id:7)
2017-06-21 22:08:47.275458|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:-1789705730, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Server Admin'(id:6)
2017-06-21 22:09:24.377475|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:-1822321029, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Registrado'(id:7)
2017-06-21 22:09:35.145138|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:732654659, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Guest'(id:8)
2017-06-21 22:09:44.035377|INFO    |VirtualServer |  1| client (id:26) was added to servergroup 'Registrado'(id:7) by client 'Lucas'(id:2)
2017-06-21 22:09:48.395220|INFO    |VirtualServer |  1| client (id:26) was added to servergroup 'Server Admin'(id:6) by client 'Lucas'(id:2)
2017-06-21 22:09:55.165360|INFO    |VirtualServer |  1| client (id:26) was removed from servergroup 'Registrado'(id:7) by client 'Lucas'(id:2)
2017-06-21 22:10:24.591740|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:500, negated:0, skipchannel:1) was added by 'Lucas'(id:2) to servergroup 'Admin Server Query'(id:2)
2017-06-21 22:10:28.902665|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:500, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Admin Server Query'(id:2)
2017-06-21 22:10:29.728628|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:500, negated:1, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Admin Server Query'(id:2)
2017-06-21 22:10:33.381577|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:500, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Admin Server Query'(id:2)
2017-06-21 22:11:08.883422|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:600, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Admin Server Query'(id:2)
2017-06-21 22:11:53.463053|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:500, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Admin Server Query'(id:2)
2017-06-21 23:28:21.364563|INFO    |VirtualServer |  1| client (id:27) was added to servergroup 'Registrado'(id:7) by client 'Motim|Codzila'(id:26)
2017-06-21 23:28:24.724946|INFO    |VirtualServer |  1| client (id:27) was added to servergroup 'Server Admin'(id:6) by client 'Motim|Codzila'(id:26)
2017-06-21 23:28:27.214395|INFO    |VirtualServer |  1| client (id:27) was removed from servergroup 'Registrado'(id:7) by client 'Motim|Codzila'(id:26)
2017-06-22 00:31:02.639627|INFO    |VirtualServer |  1| client (id:28) was added to servergroup 'Registrado'(id:7) by client 'Lucas'(id:2)
2017-06-22 16:10:37.646382|INFO    |VirtualServer |  1| client (id:30) was added to servergroup 'Registrado'(id:7) by client 'Lucas'(id:2)
2017-06-22 20:47:49.895443|INFO    |VirtualServer |  1| client (id:32) was added to servergroup 'Registrado'(id:7) by client 'Lucas'(id:2)
2017-06-22 23:44:51.856001|INFO    |VirtualServer |  1| client (id:35) was added to servergroup 'Registrado'(id:7) by client 'Lucas'(id:2)
2017-06-22 23:44:55.538846|INFO    |VirtualServer |  1| client (id:34) was added to servergroup 'Registrado'(id:7) by client 'Lucas'(id:2)
2017-06-22 23:44:59.127743|INFO    |VirtualServer |  1| client (id:33) was added to servergroup 'Registrado'(id:7) by client 'Lucas'(id:2)
2017-06-23 00:37:26.915007|INFO    |VirtualServer |  1| client (id:36) was added to servergroup 'Registrado'(id:7) by client 'Lucas'(id:2)
2017-06-23 16:14:06.920753|INFO    |VirtualServer |  1| client (id:37) was added to servergroup 'Registrado'(id:7) by client 'Lucas'(id:2)
2017-06-23 21:19:43.503584|INFO    |VirtualServer |  1| client (id:40) was added to servergroup 'Registrado'(id:7) by client 'Vinicius'(id:26)
2017-06-24 00:24:29.902022|INFO    |VirtualServer |  1| client (id:41) was added to servergroup 'Registrado'(id:7) by client 'Vinicius'(id:26)
2017-06-24 03:16:34.784087|INFO    |VirtualServer |  1| client (id:43) was added to servergroup 'Registrado'(id:7) by client 'Lucas'(id:2)
2017-06-24 03:17:16.961344|INFO    |VirtualServer |  1| servergroup 'S.A.M'(id:15) was added by 'Lucas'(id:2)
2017-06-24 03:17:58.180896|INFO    |VirtualServer |  1| permission 'i_group_needed_modify_power'(id:162) with values (value:75, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'S.A.M'(id:15)
2017-06-24 03:17:59.074981|INFO    |VirtualServer |  1| permission 'i_group_needed_member_add_power'(id:164) with values (value:75, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'S.A.M'(id:15)
2017-06-24 03:18:00.792999|INFO    |VirtualServer |  1| permission 'i_group_needed_member_remove_power'(id:166) with values (value:75, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'S.A.M'(id:15)
2017-06-24 03:18:18.658952|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:-1190555406, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'S.A.M'(id:15)
2017-06-24 03:18:23.252836|INFO    |VirtualServer |  1| client (id:41) was added to servergroup 'S.A.M'(id:15) by client 'Lucas'(id:2)
2017-06-24 03:18:27.263909|INFO    |VirtualServer |  1| client (id:28) was added to servergroup 'S.A.M'(id:15) by client 'Lucas'(id:2)
2017-06-24 03:18:30.845384|INFO    |VirtualServer |  1| client (id:27) was added to servergroup 'S.A.M'(id:15) by client 'Lucas'(id:2)
2017-06-24 03:18:33.818310|INFO    |VirtualServer |  1| client (id:26) was added to servergroup 'S.A.M'(id:15) by client 'Lucas'(id:2)
2017-06-24 03:20:09.356896|INFO    |VirtualServer |  1| permission 'i_group_show_name_in_tree'(id:149) with values (value:1, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'S.A.M'(id:15)
2017-06-24 03:20:17.532877|INFO    |VirtualServer |  1| client (id:2) was added to servergroup 'S.A.M'(id:15) by client 'Lucas'(id:2)
2017-06-24 03:22:24.731489|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:-1853794718, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'S.A.M'(id:15)
2017-06-24 03:37:56.181771|INFO    |VirtualServer |  1| servergroup 'Push-To-Talk'(id:16) was added by 'Lucas'(id:2)
2017-06-24 03:38:06.071493|INFO    |VirtualServer |  1| permission 'b_client_force_push_to_talk'(id:179) with values (value:1, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Push-To-Talk'(id:16)
2017-06-24 03:38:16.408630|INFO    |VirtualServer |  1| client (id:2) was added to servergroup 'Push-To-Talk'(id:16) by client 'Lucas'(id:2)
2017-06-24 03:38:30.690554|INFO    |VirtualServer |  1| client (id:2) was removed from servergroup 'Push-To-Talk'(id:16) by client 'Lucas'(id:2)
2017-06-24 03:40:59.493370|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:-342948395, negated:0, skipchannel:0) was added by 'Lucas'(id:2) to servergroup 'Push-To-Talk'(id:16)
2017-06-24 03:41:07.423141|INFO    |VirtualServer |  1| client (id:28) was added to servergroup 'Push-To-Talk'(id:16) by client 'Lucas'(id:2)
2017-06-24 03:47:56.493772|INFO    |VirtualServer |  1| client (id:28) was removed from servergroup 'Push-To-Talk'(id:16) by client 'Lucas'(id:2)
2017-06-24 15:21:22.489479|INFO    |VirtualServer |  1| client (id:37) was added to servergroup 'S.A.M'(id:15) by client 'Lucas'(id:2)
2017-06-24 19:27:46.827836|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by 'Wellington'(id:27) for client (id:27) and channel '&#9556;&#9679; Civil 1'(id:29)
2017-06-24 19:35:01.358066|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) was deleted by 'Wellington'(id:27) for client (id:27) and channel '&#9556;&#9679; Civil 1'(id:29)
2017-06-24 19:35:47.983552|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by 'Wellington'(id:27) for client (id:27) and channel '&#9556;&#9679; Civil 1'(id:29)
2017-06-24 19:35:51.517489|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) was deleted by 'Wellington'(id:27) for client (id:27) and channel '&#9556;&#9679; Civil 1'(id:29)
2017-06-25 01:32:03.077196|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by 'Wellington'(id:27) for client (id:27) and channel '&#9556;&#9679; Civil 1'(id:29)
2017-06-25 01:32:06.362376|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) was deleted by 'Wellington'(id:27) for client (id:27) and channel '&#9556;&#9679; Civil 1'(id:29)
2017-06-26 01:14:11.919122|INFO    |VirtualServer |  1| client (id:49) was added to servergroup 'Registrado'(id:7) by client 'Wellington'(id:27)
2017-06-28 00:38:22.707807|INFO    |VirtualServer |  1| client (id:72) was added to servergroup 'Registrado'(id:7) by client 'Vinicius'(id:26)
2017-06-29 20:07:41.865026|INFO    |VirtualServer |  1| client (id:85) was added to servergroup 'Registrado'(id:7) by client 'Wellington Sanches'(id:27)
2017-06-30 15:29:19.739675|INFO    |VirtualServer |  1| permission 'i_channel_needed_delete_power'(id:130) with values (value:100) was added by 'Vinicius'(id:26) to channel '[cspacer6]&#9554;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#2972;&#1769;&#9734;&#1769;&#2972;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9557;'(id:102)
2017-06-30 15:30:12.402196|INFO    |VirtualServer |  1| permission 'i_channel_needed_delete_power'(id:130) with values (value:100) was added by 'Vinicius'(id:26) to channel '[cspacer7].: BATTLE ROYAL :.'(id:103)
2017-06-30 15:30:38.049733|INFO    |VirtualServer |  1| permission 'i_channel_needed_delete_power'(id:130) with values (value:100) was added by 'Vinicius'(id:26) to channel '[cspacer8]&#9560;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#2972;&#1769;&#9734;&#1769;&#2972;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9563;'(id:104)
2017-06-30 15:31:56.157955|INFO    |VirtualServer |  1| permission 'i_channel_needed_delete_power'(id:130) with values (value:100) was added by 'Vinicius'(id:26) to channel '&#9556;&#9679; Sala 1'(id:106)
2017-06-30 15:32:25.229949|INFO    |VirtualServer |  1| permission 'i_channel_needed_delete_power'(id:130) with values (value:100) was added by 'Vinicius'(id:26) to channel '&#9568;&#9679; Sala 2'(id:107)
2017-06-30 15:32:47.695138|INFO    |VirtualServer |  1| permission 'i_channel_needed_delete_power'(id:130) with values (value:100) was added by 'Vinicius'(id:26) to channel '&#9568;&#9679; Sala 3'(id:108)
2017-06-30 15:33:05.630014|INFO    |VirtualServer |  1| permission 'i_channel_needed_delete_power'(id:130) with values (value:100) was added by 'Vinicius'(id:26) to channel '&#9568;&#9679; Sala 4'(id:109)
2017-06-30 15:33:26.260708|INFO    |VirtualServer |  1| permission 'i_channel_needed_delete_power'(id:130) with values (value:100) was added by 'Vinicius'(id:26) to channel '&#9568;&#9679; Sala 5'(id:110)
2017-06-30 15:34:02.822264|INFO    |VirtualServer |  1| permission 'i_channel_needed_delete_power'(id:130) with values (value:100) was added by 'Vinicius'(id:26) to channel '&#9562;&#9679; AFK - zZzZzZ'(id:111)
2017-06-30 15:34:30.788704|INFO    |VirtualServer |  1| permission 'i_channel_needed_delete_power'(id:130) with values (value:100) was added by 'Vinicius'(id:26) to channel '[*spacer4]&#9602;'(id:112)
2017-07-01 00:48:05.419046|INFO    |VirtualServer |  1| client (id:27) was removed from servergroup 'Server Admin'(id:6) by client 'Vinicius'(id:26)
2017-07-01 23:42:28.712412|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by 'Vinicius'(id:26) for client (id:40) and channel '&#9556;&#9679; Civil 1'(id:29)
2017-07-01 23:42:33.220589|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) was deleted by 'Vinicius'(id:26) for client (id:40) and channel '&#9556;&#9679; Civil 1'(id:29)
2017-07-02 01:09:07.696412|INFO    |VirtualServer |  1| client (id:40) was added to servergroup 'Push-To-Talk'(id:16) by client 'Lucas'(id:2)
2017-07-02 01:19:44.112710|INFO    |VirtualServer |  1| client (id:40) was removed from servergroup 'Push-To-Talk'(id:16) by client 'Lucas'(id:2)
